Year,District,DistLocale,Total_ProficientPct,EconDisadv_ProficientPct,NotEconDisadv_ProficientPct,Female_ProficientPct,Male_ProficientPct,AIAN_ProficientPct,Asian_ProficientPct,Black_ProficientPct,Filipino_ProficientPct,Hisp_ProficientPct,NHPI_ProficientPct,TwoOrMore_ProficientPct,White_ProficientPct,Total_ProficientCount,EconDisadv_ProficientCount,NotEconDisadv_ProficientCount,Female_ProficientCount,Male_ProficientCount,AIAN_ProficientCount,Asian_ProficientCount,Black_ProficientCount,Filipino_ProficientCount,Hisp_ProficientCount,NHPI_ProficientCount,TwoOrMore_ProficientCount,White_ProficientCount,Total_Count,EconDisadv_Count,NotEconDisadv_Count,Female_Count,Male_Count,AIAN_Count,Asian_Count,Black_Count,Filipino_Count,Hisp_Count,NHPI_Count,TwoOrMore_Count,White_Count,Total_ProficientPct_missing,EconDisadv_ProficientPct_missing,NotEconDisadv_ProficientPct_missing,Female_ProficientPct_missing,Male_ProficientPct_missing,AIAN_ProficientPct_missing,Asian_ProficientPct_missing,Black_ProficientPct_missing,Filipino_ProficientPct_missing,Hisp_ProficientPct_missing,NHPI_ProficientPct_missing,TwoOrMore_ProficientPct_missing,White_ProficientPct_missing,Total_ProficientCount_missing,EconDisadv_ProficientCount_missing,NotEconDisadv_ProficientCount_missing,Female_ProficientCount_missing,Male_ProficientCount_missing,AIAN_ProficientCount_missing,Asian_ProficientCount_missing,Black_ProficientCount_missing,Filipino_ProficientCount_missing,Hisp_ProficientCount_missing,NHPI_ProficientCount_missing,TwoOrMore_ProficientCount_missing,White_ProficientCount_missing,Total_Count_missing,EconDisadv_Count_missing,NotEconDisadv_Count_missing,Female_Count_missing,Male_Count_missing,AIAN_Count_missing,Asian_Count_missing,Black_Count_missing,Filipino_Count_missing,Hisp_Count_missing,NHPI_Count_missing,TwoOrMore_Count_missing,White_Count_missing,Total_ProficientPct_lag1,Total_ProficientPct_lag2,Total_ProficientPct_lag3,Total_ProficientPct_lag4
2015,natomas unified,"City, large",0.36,0.25,0.48,0.33,0.39,,0.52,0.18,0.56,0.29,0.14,0.38,0.49,348.0,121.0,232.0,150.0,200.0,0.0,76.0,25.0,29.0,88.0,3.0,32.0,89.0,966.0,482.0,484.0,453.0,513.0,4.0,145.0,138.0,52.0,304.0,21.0,84.0,184.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2016,natomas unified,"City, large",0.39,0.25,0.54,0.35,0.42,,0.61,0.18,0.62,0.28,0.33,0.4,0.51,401.0,143.0,263.0,182.0,225.0,0.0,99.0,30.0,32.0,85.0,5.0,42.0,92.0,1056.0,569.0,487.0,520.0,536.0,7.0,162.0,169.0,52.0,304.0,15.0,105.0,180.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,,,
2017,natomas unified,"City, large",0.3756,0.2353,0.5146,0.3867,0.3645,,0.5506,0.1779,0.3913,0.2902,,0.3826,0.5668,385.0,120.0,265.0,198.0,187.0,0.0,87.0,29.0,9.0,101.0,0.0,44.0,106.0,1025.0,510.0,515.0,512.0,513.0,0.0,158.0,163.0,23.0,348.0,0.0,115.0,187.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.36,,
2018,natomas unified,"City, large",0.363,0.2224,0.5463,0.3659,0.3604,,0.5323,0.227,0.5185,0.2902,0.0,0.4153,0.5379,343.0,119.0,224.0,161.0,182.0,0.0,66.0,42.0,14.0,92.0,0.0,49.0,78.0,945.0,535.0,410.0,440.0,505.0,0.0,124.0,185.0,27.0,317.0,13.0,118.0,145.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3756,0.39,0.36,
2019,natomas unified,"City, large",0.4273,0.3384,0.5927,0.4286,0.4262,,0.6513,0.2139,0.575,0.3249,0.3571,0.5126,0.5455,435.0,224.0,211.0,201.0,234.0,0.0,99.0,37.0,23.0,103.0,5.0,61.0,96.0,1018.0,662.0,356.0,469.0,549.0,8.0,152.0,173.0,40.0,317.0,14.0,119.0,176.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363,0.3756,0.39,0.36
2015,needles unified,"Town, distant",0.28,0.19,0.6,0.23,0.33,,,,,0.27,,,0.36,19.0,10.0,9.0,8.0,11.0,0.0,,,,6.0,,0.0,12.0,68.0,53.0,15.0,35.0,33.0,10.0,,,,22.0,,3.0,33.0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,,,,
2016,needles unified,"Town, distant",0.19,0.15,0.32,0.29,0.11,0.18,,,,0.33,,,0.12,15.0,9.0,6.0,10.0,5.0,3.0,0.0,0.0,,6.0,,0.0,5.0,80.0,61.0,19.0,34.0,46.0,17.0,1.0,1.0,,18.0,,2.0,41.0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.28,,,
2017,needles unified,"Town, distant",0.119,0.127,0.0952,0.0541,0.1702,0.0909,,,,0.1579,,,0.125,10.0,8.0,2.0,2.0,8.0,2.0,0.0,0.0,,3.0,,0.0,5.0,84.0,63.0,21.0,37.0,47.0,22.0,0.0,0.0,,19.0,,0.0,40.0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.19,0.28,,
2018,needles unified,"Town, distant",0.3014,0.283,0.35,0.3333,0.2647,,,,,0.4286,,,0.303,22.0,15.0,7.0,13.0,9.0,0.0,0.0,0.0,,9.0,,0.0,10.0,73.0,53.0,20.0,39.0,34.0,0.0,0.0,0.0,,21.0,,0.0,33.0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.119,0.19,0.28,
2019,needles unified,"Town, distant",0.2154,0.1754,,0.2121,0.2188,,,,,0.0909,,,0.3333,14.0,10.0,0.0,7.0,7.0,0.0,0.0,0.0,,2.0,,0.0,10.0,65.0,57.0,8.0,33.0,32.0,8.0,0.0,0.0,,22.0,,0.0,30.0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.3014,0.119,0.19,0.28
2015,nevada city elementary,"Town, distant",0.57,0.21,0.69,0.51,0.66,,,,,,,,0.57,44.0,4.0,40.0,23.0,21.0,,,,,0.0,,0.0,39.0,77.0,19.0,58.0,45.0,32.0,,,,,7.0,,1.0,69.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,,,,
2016,nevada city elementary,"Town, distant",0.33,0.11,0.42,0.28,0.4,,,,,,,,0.38,37.0,3.0,32.0,16.0,19.0,,,0.0,,0.0,,0.0,31.0,106.0,29.0,77.0,59.0,47.0,,,3.0,,9.0,,10.0,83.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0.57,,,
2017,nevada city elementary,"Town, distant",0.6667,0.4583,0.746,0.6591,0.6744,,,,,,,,0.7042,58.0,11.0,47.0,29.0,29.0,0.0,,0.0,,0.0,,0.0,50.0,87.0,24.0,63.0,44.0,43.0,0.0,,0.0,,0.0,,0.0,71.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.33,0.57,,
2018,nevada city elementary,"Town, distant",0.6552,0.3913,0.75,0.6098,0.6957,,,,,,,,0.7027,57.0,9.0,48.0,25.0,32.0,,0.0,,0.0,0.0,0.0,0.0,52.0,87.0,23.0,64.0,41.0,46.0,,0.0,,0.0,0.0,0.0,0.0,74.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.6667,0.33,0.57,
2019,nevada city elementary,"Town, distant",0.6207,0.4545,0.6769,0.6,0.6429,,,,,,,,0.6056,54.0,10.0,44.0,27.0,27.0,,,,,0.0,,0.0,43.0,87.0,22.0,65.0,45.0,42.0,,,,,7.0,,9.0,71.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0.6552,0.6667,0.33,0.57
2015,new haven unified,"Suburb, large",0.36,0.21,0.51,0.38,0.35,,0.54,0.17,0.52,0.21,0.22,0.48,0.34,331.0,101.0,239.0,168.0,167.0,0.0,115.0,9.0,79.0,76.0,4.0,29.0,19.0,919.0,459.0,460.0,441.0,478.0,5.0,209.0,53.0,153.0,362.0,19.0,61.0,57.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2016,new haven unified,"Suburb, large",0.42,0.26,0.58,0.43,0.42,,0.62,0.22,0.6,0.24,0.35,0.51,0.55,381.0,119.0,259.0,184.0,192.0,0.0,120.0,13.0,95.0,84.0,7.0,24.0,32.0,885.0,439.0,446.0,427.0,458.0,1.0,193.0,58.0,157.0,351.0,20.0,47.0,58.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,,,
2017,new haven unified,"Suburb, large",0.4238,0.2803,0.592,0.4074,0.4399,,0.6,0.2766,0.4965,0.2849,0.4211,0.6042,0.4909,370.0,132.0,238.0,176.0,194.0,0.0,120.0,13.0,71.0,102.0,8.0,29.0,27.0,873.0,471.0,402.0,432.0,441.0,0.0,200.0,47.0,143.0,358.0,19.0,48.0,55.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.36,,
2018,new haven unified,"Suburb, large",0.4363,0.3104,0.5588,0.4142,0.4582,,0.6593,0.3514,0.457,0.2702,0.25,0.5556,0.3725,322.0,113.0,209.0,152.0,170.0,0.0,120.0,13.0,69.0,67.0,3.0,30.0,19.0,738.0,364.0,374.0,367.0,371.0,0.0,182.0,37.0,151.0,248.0,12.0,54.0,51.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4238,0.42,0.36,
2019,new haven unified,"Suburb, large",0.4993,0.3508,0.6341,0.4724,0.5238,,0.7043,0.3438,0.6183,0.3333,0.2308,0.6429,0.5,380.0,127.0,253.0,171.0,209.0,0.0,131.0,11.0,81.0,105.0,3.0,27.0,18.0,761.0,362.0,399.0,362.0,399.0,6.0,186.0,32.0,131.0,315.0,13.0,42.0,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4363,0.4238,0.42,0.36
2015,new hope elementary,"Rural, distant",0.08,0.08,,0.0,0.18,,,,,0.08,,,,2.0,2.0,0.0,0.0,2.0,,,0.0,,2.0,,,,25.0,24.0,1.0,14.0,11.0,,,1.0,,24.0,,,,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,,,,
2016,new hope elementary,"Rural, distant",0.06,0.06,,,,,,,,0.06,,,,1.0,1.0,,0.0,0.0,,,,,1.0,,,,16.0,16.0,,9.0,7.0,,,,,16.0,,,,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0.08,,,
2017,new hope elementary,"Rural, distant",0.3529,0.3125,,,,,,,,0.3571,,,,6.0,5.0,0.0,0.0,0.0,,0.0,0.0,,5.0,,,0.0,17.0,16.0,0.0,0.0,0.0,,0.0,0.0,,14.0,,,0.0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.06,0.08,,
2018,new hope elementary,"Rural, distant",0.1538,0.1667,,0.0,0.3077,,,,,0.1905,,,,4.0,4.0,0.0,0.0,4.0,,,,0.0,4.0,0.0,,0.0,26.0,24.0,0.0,13.0,13.0,,,,0.0,21.0,0.0,,0.0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0.3529,0.06,0.08,
2019,new hope elementary,"Rural, distant",0.28,0.28,,0.2727,0.2857,,,,,0.2917,,,,7.0,7.0,,3.0,4.0,,,,,7.0,0.0,,,25.0,25.0,,11.0,14.0,,,,,24.0,0.0,,,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0.1538,0.3529,0.06,0.08
2015,new jerusalem elementary,"Suburb, midsize",0.06,,0.08,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,18.0,4.0,14.0,9.0,9.0,,,3.0,1.0,5.0,,,9.0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,,,,
2016,new jerusalem elementary,"City, large",0.07,0.0,0.17,0.07,0.07,,,,,0.03,,,0.1,6.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,,0.0,4.0,86.0,49.0,37.0,42.0,44.0,1.0,2.0,4.0,1.0,32.0,,6.0,40.0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06,,,
2017,new jerusalem elementary,"City, large",0.1341,0.0238,0.25,0.1136,0.1579,,,,,0.1282,,,0.1852,11.0,1.0,10.0,5.0,6.0,0.0,0.0,0.0,,5.0,0.0,0.0,5.0,82.0,42.0,40.0,44.0,38.0,0.0,0.0,0.0,,39.0,0.0,0.0,27.0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07,0.06,,
2018,new jerusalem elementary,"Suburb, midsize",0.1042,0.0806,0.1471,0.1304,0.08,,,,,0.0976,,,0.129,10.0,5.0,5.0,6.0,4.0,,0.0,0.0,0.0,4.0,0.0,0.0,4.0,96.0,62.0,34.0,46.0,50.0,,0.0,0.0,0.0,41.0,0.0,0.0,31.0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1341,0.07,0.06,
2019,new jerusalem elementary,"Rural, fringe",0.1765,0.175,0.1818,0.1569,0.1961,,,0.2308,,0.18,,,0.1923,18.0,14.0,4.0,8.0,10.0,,0.0,3.0,0.0,9.0,,0.0,5.0,102.0,80.0,22.0,51.0,51.0,,0.0,13.0,0.0,50.0,,9.0,26.0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1042,0.1341,0.07,0.06
2015,newark unified,"Suburb, large",0.36,0.26,0.5,0.35,0.37,,0.65,0.26,0.46,0.26,0.38,0.44,0.46,171.0,71.0,94.0,79.0,88.0,0.0,40.0,5.0,18.0,69.0,6.0,8.0,19.0,462.0,273.0,189.0,225.0,237.0,2.0,62.0,19.0,39.0,265.0,16.0,18.0,41.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2016,newark unified,"Suburb, large",0.37,0.25,0.52,0.37,0.37,,0.69,0.29,0.51,0.23,0.33,0.55,0.6,170.0,64.0,109.0,82.0,89.0,0.0,37.0,7.0,20.0,59.0,4.0,11.0,32.0,461.0,255.0,206.0,222.0,239.0,2.0,54.0,24.0,39.0,256.0,12.0,20.0,53.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,,,
2017,newark unified,"Suburb, large",0.3888,0.2412,0.5904,0.3698,0.4032,,0.5893,0.2353,0.6364,0.2773,0.3333,0.5667,0.4909,173.0,62.0,111.0,71.0,102.0,,33.0,4.0,21.0,66.0,4.0,17.0,27.0,445.0,257.0,188.0,192.0,253.0,,56.0,17.0,33.0,238.0,12.0,30.0,55.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.37,0.36,,
2018,newark unified,"Suburb, large",0.3813,0.2707,0.5329,0.4118,0.3541,,0.6078,0.2857,0.6538,0.2435,,0.52,0.641,151.0,62.0,89.0,77.0,74.0,,31.0,4.0,17.0,56.0,0.0,13.0,25.0,396.0,229.0,167.0,187.0,209.0,,51.0,14.0,26.0,230.0,0.0,25.0,39.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3888,0.37,0.36,
2019,newark unified,"Suburb, large",0.4719,0.3627,0.5904,0.4031,0.5408,,0.8438,0.375,0.6471,0.3134,,0.56,0.4894,185.0,74.0,111.0,79.0,106.0,,54.0,6.0,22.0,63.0,0.0,14.0,23.0,392.0,204.0,188.0,196.0,196.0,,64.0,16.0,34.0,201.0,4.0,25.0,47.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3813,0.3888,0.37,0.36
2015,newcastle elementary,"Rural, fringe",0.49,0.17,0.55,0.35,0.59,,,,,,,,0.53,38.0,2.0,36.0,11.0,27.0,,0.0,0.0,,0.0,,0.0,33.0,77.0,12.0,65.0,31.0,46.0,,1.0,1.0,,9.0,,3.0,62.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,,,,
2016,newcastle elementary,"Rural, fringe",0.65,0.46,0.68,0.7,0.6,,0.78,,,0.63,,0.6,0.65,125.0,11.0,113.0,64.0,61.0,0.0,21.0,0.0,0.0,10.0,,9.0,80.0,192.0,25.0,167.0,91.0,101.0,1.0,27.0,2.0,5.0,16.0,,15.0,125.0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.49,,,
2017,newcastle elementary,"Suburb, large",0.4818,0.2857,0.5281,0.46,0.5,,,,,0.4545,,,0.4659,53.0,6.0,47.0,23.0,30.0,0.0,0.0,0.0,0.0,5.0,,0.0,41.0,110.0,21.0,89.0,50.0,60.0,0.0,0.0,0.0,0.0,11.0,,0.0,88.0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.65,0.49,,
2018,newcastle elementary,"Suburb, large",0.3393,0.125,0.425,0.2903,0.4,,,,,,,,0.381,19.0,2.0,17.0,9.0,10.0,0.0,,,0.0,0.0,,0.0,16.0,56.0,16.0,40.0,31.0,25.0,0.0,,,0.0,0.0,,0.0,42.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.4818,0.65,0.49,
2019,newcastle elementary,"Rural, fringe",0.4286,0.2667,0.4878,0.3939,0.4783,,,,,,,,0.4894,24.0,4.0,20.0,13.0,11.0,,,,0.0,0.0,,0.0,23.0,56.0,15.0,41.0,33.0,23.0,,,,0.0,0.0,,0.0,47.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0.3393,0.4818,0.65,0.49
2015,newhall,"Suburb, large",0.55,0.34,0.67,0.54,0.55,,0.91,0.47,0.63,0.38,,0.66,0.65,533.0,122.0,414.0,261.0,272.0,0.0,86.0,8.0,22.0,162.0,0.0,29.0,218.0,970.0,361.0,609.0,484.0,486.0,2.0,95.0,17.0,35.0,436.0,3.0,44.0,335.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2016,newhall,"Suburb, large",0.63,0.38,0.79,0.61,0.65,,0.93,0.54,0.84,0.44,,0.75,0.79,598.0,143.0,451.0,292.0,305.0,0.0,87.0,14.0,27.0,192.0,0.0,38.0,231.0,949.0,378.0,571.0,479.0,470.0,5.0,94.0,26.0,32.0,447.0,2.0,51.0,292.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,,,
2017,newhall,"Suburb, large",0.6388,0.4143,0.7934,0.6393,0.6384,,0.8962,0.2857,0.8571,0.496,,0.7097,0.7803,658.0,174.0,484.0,296.0,362.0,0.0,95.0,6.0,24.0,251.0,0.0,44.0,238.0,1030.0,420.0,610.0,463.0,567.0,0.0,106.0,21.0,28.0,506.0,0.0,62.0,305.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.55,,
2018,newhall,"Suburb, large",0.7011,0.5275,0.8321,0.6871,0.7137,,0.9048,0.6538,0.75,0.5629,,0.8364,0.8271,652.0,211.0,441.0,303.0,349.0,0.0,95.0,17.0,15.0,255.0,0.0,46.0,220.0,930.0,400.0,530.0,441.0,489.0,0.0,105.0,26.0,20.0,453.0,0.0,55.0,266.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6388,0.63,0.55,
2019,newhall,"Suburb, large",0.7217,0.5086,0.8582,0.7152,0.7285,,0.9667,0.7,0.9211,0.5627,,0.8689,0.8158,643.0,177.0,466.0,329.0,314.0,0.0,87.0,14.0,35.0,229.0,0.0,53.0,217.0,891.0,348.0,543.0,460.0,431.0,4.0,90.0,20.0,38.0,407.0,0.0,61.0,266.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7011,0.6388,0.63,0.55
2015,newman-crows landing unified,"Town, distant",0.28,0.24,0.41,0.26,0.3,,,,,0.25,,,0.42,63.0,42.0,20.0,29.0,35.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,13.0,225.0,175.0,50.0,109.0,116.0,1.0,1.0,2.0,1.0,182.0,1.0,6.0,31.0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2016,newman-crows landing unified,"Town, distant",0.31,0.27,0.44,0.28,0.33,,,,,0.27,,,0.51,68.0,50.0,19.0,31.0,40.0,0.0,0.0,0.0,,45.0,,0.0,22.0,227.0,184.0,43.0,108.0,119.0,1.0,1.0,4.0,,174.0,,3.0,44.0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.28,,,
2017,newman-crows landing unified,"Town, distant",0.3068,0.262,0.4375,0.3167,0.2977,,,,,0.2842,,,0.3889,77.0,49.0,28.0,38.0,39.0,0.0,0.0,0.0,0.0,52.0,,0.0,21.0,251.0,187.0,64.0,120.0,131.0,0.0,0.0,0.0,0.0,183.0,,0.0,54.0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.31,0.28,,
2018,newman-crows landing unified,"Town, distant",0.3195,0.2584,0.5439,0.2993,0.3445,,,,,0.2574,,0.7273,0.4545,89.0,57.0,32.0,45.0,45.0,0.0,0.0,0.0,0.0,55.0,0.0,8.0,20.0,280.0,221.0,59.0,150.0,130.0,0.0,0.0,0.0,0.0,215.0,0.0,11.0,44.0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3068,0.31,0.28,
2019,newman-crows landing unified,"Town, distant",0.2918,0.1791,0.4444,0.2222,0.3738,,,,,0.2527,,,0.4595,68.0,24.0,44.0,28.0,40.0,,,0.0,0.0,47.0,,0.0,17.0,233.0,134.0,99.0,126.0,107.0,,,4.0,0.0,186.0,,5.0,37.0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.3195,0.3068,0.31,0.28
2015,newport-mesa unified,"City, midsize",0.51,0.29,0.7,0.52,0.51,,0.79,0.47,,0.27,,0.45,0.72,806.0,214.0,599.0,403.0,411.0,,66.0,7.0,0.0,182.0,0.0,13.0,531.0,1581.0,738.0,843.0,775.0,806.0,,84.0,15.0,10.0,699.0,7.0,29.0,737.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,
2016,newport-mesa unified,"City, midsize",0.53,0.32,0.74,0.52,0.55,,0.82,0.59,0.85,0.33,0.33,0.68,0.72,881.0,262.0,625.0,413.0,460.0,0.0,53.0,10.0,11.0,261.0,4.0,49.0,498.0,1663.0,819.0,844.0,810.0,853.0,1.0,65.0,17.0,13.0,792.0,12.0,72.0,691.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,,,
2017,newport-mesa unified,"City, midsize",0.5388,0.3433,0.7225,0.4975,0.5815,,0.75,0.3684,0.4286,0.3495,,0.7708,0.734,855.0,264.0,591.0,402.0,453.0,,45.0,7.0,6.0,274.0,0.0,74.0,447.0,1587.0,769.0,818.0,808.0,779.0,,60.0,19.0,14.0,784.0,0.0,96.0,609.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.53,0.51,,
